time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
6.1616,350.0000,240.1216,480.0000,270.0000,0.0000,0.0000
6.1783,350.0000,243.8545,480.0000,270.0000,0.0000,0.0000
6.1954,350.0000,247.7335,480.0000,270.0000,0.0000,0.0000
6.2122,350.0000,251.5099,480.0000,270.0000,0.0000,0.0000
6.2279,350.0000,255.1599,480.0000,270.0000,0.0000,0.0000
6.2452,350.0000,259.0918,480.0000,270.0000,0.0000,0.0000
6.2612,350.0000,262.7596,480.0000,270.0000,0.0000,0.0000
6.2779,350.0000,266.5497,480.0000,270.0000,0.0000,0.0000
6.2956,350.0000,270.3710,480.0000,270.0000,0.0000,0.0000
6.3117,350.0000,274.2003,480.0000,270.0000,0.0000,0.0000
6.3286,350.0000,278.1061,480.0000,270.0000,0.0000,0.0000
6.3453,350.0000,281.9273,480.0000,270.0000,0.0000,0.0000
6.3621,350.0000,285.7785,480.0000,270.0000,0.0000,0.0000
6.3785,350.0000,289.5439,480.0000,270.0000,0.0000,0.0000
6.3953,350.0000,293.5008,480.0000,270.0000,0.0000,0.0000
6.4120,350.0000,297.3481,480.0000,270.0000,0.0000,0.0000
6.4287,350.0000,301.2012,480.0000,270.0000,0.0000,0.0000
6.4457,350.0000,305.0833,480.0000,270.0000,0.0000,0.0000
6.4619,350.0000,308.9707,480.0000,270.0000,0.0000,0.0000
6.4789,350.0000,312.9333,480.0000,270.0000,0.0000,0.0000
6.4952,350.0000,316.6676,480.0000,270.0000,0.0000,0.0000
6.5120,350.0000,320.5700,480.0000,270.0000,0.0000,0.0000
6.5283,350.0000,324.4536,480.0000,270.0000,0.0000,0.0000
6.5449,350.0000,328.3884,480.0000,270.0000,0.0000,0.0000
6.5618,350.0000,332.2572,480.0000,270.0000,0.0000,0.0000
6.5782,350.0000,336.1768,480.0000,270.0000,0.0000,0.0000
6.5952,350.0000,340.1474,480.0000,270.0208,0.0000,0.0208
6.6115,350.0000,344.0276,480.0000,270.5737,0.0000,0.5529
6.6287,350.0000,348.0290,480.0000,271.6314,0.0000,1.0577
6.6453,350.0000,351.9633,480.0000,273.0732,0.0000,1.4418
6.6621,350.0000,355.9479,480.0000,274.8898,0.0000,1.8166
6.6785,350.0000,359.7234,480.0000,276.8792,0.0000,1.9894
6.6954,350.0000,363.7852,480.0000,279.3037,0.0000,2.4245
6.7123,350.0000,367.6136,480.0000,281.7878,0.0000,2.4841
6.7288,350.0000,371.6575,480.0000,284.6221,0.0000,2.8343
6.7449,350.0000,375.4911,480.0000,287.4534,0.0000,2.8313
6.7617,350.0000,379.4693,480.0000,290.5427,0.0000,3.0894
6.7781,350.0000,383.3789,480.0000,293.6941,0.0000,3.1514
6.7953,350.0000,387.3382,480.0000,296.9937,0.0000,3.2995
6.8119,350.0000,391.3709,480.0000,300.4521,0.0000,3.4584
6.8282,350.0000,395.2397,480.0000,303.8343,0.0000,3.3822
6.8454,350.0000,399.2054,480.0000,307.3748,0.0000,3.5406
6.8619,350.0000,403.2682,480.0000,311.0683,0.0000,3.6935
6.8784,350.0000,407.1427,480.0000,314.6261,0.0000,3.5578
6.8949,350.0000,411.1142,480.0000,318.3225,0.0000,3.6964
6.9119,350.0000,415.1349,480.0000,322.1057,0.0000,3.7832
6.9290,350.0000,419.0860,480.0000,325.8499,0.0000,3.7442
