time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
1.7861,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.8030,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.8197,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.8360,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.8529,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.8694,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.8858,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.9027,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.9191,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.9358,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.9532,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.9696,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
1.9862,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
2.0029,350.0000,700.0000,480.0000,677.0000,0.0000,0.0000
2.0194,350.1658,700.0000,480.0000,677.0000,0.0000,0.0000
2.0362,350.4876,700.0000,480.0000,677.0000,0.0000,0.0000
2.0532,350.9825,700.0000,480.0000,677.0000,0.0000,0.0000
2.0694,351.5817,700.0000,480.0000,677.0000,0.0000,0.0000
2.0858,352.3378,700.0000,480.0000,677.0000,0.0000,0.0000
2.1025,353.2329,700.0000,480.0000,677.0000,0.0000,0.0000
2.1198,354.2775,700.0000,480.0000,677.0000,0.0000,0.0000
2.1358,355.4042,700.0000,480.0000,677.0000,0.0000,0.0000
2.1525,356.6535,700.0000,480.0000,677.0000,0.0000,0.0000
2.1689,358.0404,700.0000,480.0000,677.0000,0.0000,0.0000
2.1857,359.5183,700.0000,480.0000,677.0000,0.0000,0.0000
2.2024,361.1094,700.0000,480.0000,677.0000,0.0000,0.0000
2.2192,362.8007,700.0000,480.0000,677.0000,0.0000,0.0000
2.2363,364.6216,700.0000,480.0000,677.0000,0.0000,0.0000
2.2527,366.4552,700.0000,480.0000,677.0000,0.0000,0.0000
2.2695,368.4711,700.0000,480.0000,677.0000,0.0000,0.0000
2.2857,370.4605,700.0000,480.0000,677.0000,0.0000,0.0000
2.3025,372.5924,700.0000,480.0000,677.0000,0.0000,0.0000
2.3199,374.8841,700.0000,480.0000,677.0000,0.0000,0.0000
2.3363,377.1143,700.0000,480.0000,677.0000,0.0000,0.0000
2.3530,379.4561,700.0000,480.0000,677.0000,0.0000,0.0000
2.3700,381.9551,700.0000,480.0000,677.0000,0.0000,0.0000
2.3855,384.3248,700.0000,480.0000,677.0000,0.0000,0.0000
2.4022,386.8611,700.0000,480.0000,677.0000,0.0000,0.0000
2.4192,389.4890,700.0000,480.0000,677.0000,0.0000,0.0000
2.4362,392.2081,700.0000,480.0000,677.0000,0.0000,0.0000
2.4529,394.8848,700.0000,480.0000,677.0000,0.0000,0.0000
2.4697,397.6975,700.0000,480.0000,677.0000,0.0000,0.0000
2.4858,400.4590,700.0000,480.0000,677.0000,0.0000,0.0000
2.5031,403.4598,700.0000,480.0000,677.0000,0.0000,0.0000
2.5196,406.3333,700.0000,480.0000,677.0000,0.0000,0.0000
2.5358,409.2322,700.0000,480.0000,677.0000,0.0000,0.0000
2.5522,412.2088,700.0000,480.0000,677.0000,0.0000,0.0000
2.5697,415.4295,700.0000,480.0000,677.0000,0.0000,0.0000
2.5856,418.3564,700.0000,480.0000,677.0000,0.0000,0.0000
2.6023,421.4691,700.0000,480.0000,677.0000,0.0000,0.0000
2.6191,424.6562,700.0000,480.0000,677.0000,0.0000,0.0000
2.6362,427.9366,700.0000,480.0000,677.0000,0.0000,0.0000
2.6525,431.0760,700.0000,480.0000,677.0000,0.0000,0.0000
2.6698,434.4628,700.0000,480.0000,677.0000,0.0000,0.0000
2.6860,437.6435,700.0000,480.0000,677.0000,0.0000,0.0000
2.7026,440.9721,700.0000,480.0000,677.0000,0.0000,0.0000
2.7196,444.2886,700.0000,480.0000,677.0000,0.0000,0.0000
2.7364,447.8152,700.0000,480.0000,677.0000,0.0000,0.0000
2.7528,451.1027,700.0000,480.0000,677.0000,0.0000,0.0000
2.7698,454.6203,700.0000,480.0000,677.0000,0.0000,0.0000
2.7860,458.0171,700.0000,480.0000,677.0000,0.0000,0.0000
2.8026,461.4360,700.0000,480.0000,677.0000,0.0000,0.0000
2.8192,464.9183,700.0000,480.0000,677.0000,0.0000,0.0000
2.8360,468.4639,700.0000,480.0000,677.0000,0.0000,0.0000
2.8528,472.0513,700.0000,480.0000,677.0000,0.0000,0.0000
2.8699,475.5512,700.0000,480.0000,677.0000,0.0000,0.0000
2.8858,479.1338,700.0000,480.0000,677.0000,0.0000,0.0000
2.9031,482.7125,700.0000,480.0000,677.0000,0.0000,0.0000
2.9198,486.4820,700.0000,480.0000,677.0000,0.0000,0.0000
2.9359,489.9416,700.0000,480.0000,677.0000,0.0000,0.0000
2.9531,493.7224,700.0000,480.0000,677.0000,0.0000,0.0000
2.9688,497.2331,700.0000,480.0000,677.0000,0.0000,0.0000
2.9862,500.9781,700.0000,480.0000,677.0000,0.0000,0.0000
3.0031,504.7152,700.0000,480.0000,677.0000,0.0000,0.0000
3.0194,508.3545,700.0000,480.0000,677.0000,0.0000,0.0000
3.0359,512.0062,700.0000,480.0000,677.0000,0.0000,0.0000
3.0529,515.8711,700.0000,480.0000,677.0000,0.0000,0.0000
3.0693,519.5015,700.0000,480.0000,677.0000,0.0000,0.0000
3.0860,523.2325,700.0000,480.0000,677.0000,0.0000,0.0000
3.1028,527.0646,700.0000,480.0000,677.0000,0.0000,0.0000
3.1195,530.8166,700.0000,480.0000,677.0000,0.0000,0.0000
3.1366,534.6238,700.0000,480.0000,677.0000,0.0000,0.0000
3.1529,538.3951,700.0000,480.0000,677.0000,0.0000,0.0000
3.1695,542.1981,700.0000,480.0000,677.0000,0.0000,0.0000
3.1862,545.9184,700.0000,480.0000,677.0000,0.0000,0.0000
3.2024,549.7155,700.0000,480.0000,677.0000,0.0000,0.0000
3.2194,553.5893,700.0000,480.0000,677.0000,0.0000,0.0000
3.2364,557.4020,700.0000,480.0000,677.0000,0.0000,0.0000
3.2527,561.2450,700.0000,480.0000,677.0000,0.0000,0.0000
3.2689,565.0488,700.0000,480.0000,677.0000,0.0000,0.0000
3.2858,568.8824,700.0000,480.0000,677.0000,0.0000,0.0000
3.3025,572.7456,700.0000,480.0000,677.0000,0.0000,0.0000
3.3191,576.6150,700.0000,480.0000,677.0000,0.0000,0.0000
3.3356,580.4672,700.0000,480.0000,677.0000,0.0000,0.0000
3.3526,584.3482,700.0000,480.0000,677.0000,0.0000,0.0000
3.3696,588.2813,700.0000,480.0000,677.0000,0.0000,0.0000
3.3861,592.1498,700.0000,480.2983,677.0000,0.2983,0.0000
3.4025,596.0233,700.0000,481.0928,677.0000,0.7945,0.0000
3.4194,599.9015,700.0000,482.3153,677.0000,1.2224,0.0000
3.4358,603.7844,700.0000,483.9069,677.0000,1.5916,0.0000
3.4529,607.8356,700.0000,485.9152,677.0000,2.0083,0.0000
3.4690,611.6098,700.0000,488.0323,677.0000,2.1171,0.0000
3.4857,615.5288,700.0000,490.4739,677.0000,2.4417,0.0000
3.5025,619.4517,700.0000,493.1223,677.0000,2.6484,0.0000
3.5190,623.3313,700.0000,495.9111,677.0000,2.7889,0.0000
3.5361,627.2851,700.0000,498.9104,677.0000,2.9993,0.0000
3.5531,631.2188,700.0000,502.0235,677.0000,3.1131,0.0000
3.5691,635.1322,700.0000,505.2305,677.0000,3.2069,0.0000
3.5858,639.0723,700.0000,508.5576,677.0000,3.3271,0.0000
3.6032,643.0627,700.0000,512.0152,677.0000,3.4576,0.0000
3.6192,646.9615,700.0000,515.4578,677.0000,3.4426,0.0000
3.6363,650.8631,700.0000,518.9637,677.0000,3.5059,0.0000
3.6529,654.9093,700.0000,522.6647,677.0000,3.7009,0.0000
3.6691,658.7450,700.0000,526.2030,677.0000,3.5383,0.0000
3.6866,662.8673,700.0000,530.0681,677.0000,3.8651,0.0000
3.7025,666.6840,700.0000,533.6583,677.0000,3.5903,0.0000
3.7191,670.6215,700.0000,537.4001,677.0000,3.7418,0.0000
3.7363,674.5848,700.0000,541.1938,677.0000,3.7936,0.0000
3.7531,678.6452,700.0000,545.1095,677.0000,3.9157,0.0000
3.7696,682.5413,700.0000,548.8738,677.0000,3.7643,0.0000
3.7858,686.4393,700.0000,552.6564,677.0000,3.7826,0.0000
3.8029,690.5055,700.0000,556.6289,677.0000,3.9725,0.0000
3.8198,694.5497,700.0000,560.5900,677.0000,3.9611,0.0000
3.8359,698.3815,700.0000,564.3389,677.0000,3.7488,0.0000
3.8526,702.3339,700.0000,568.2239,677.0000,3.8850,0.0000
3.8699,706.4307,700.0000,572.2691,677.0000,4.0452,0.0000
3.8863,710.3384,700.0000,576.1209,677.0000,3.8518,0.0000
3.9026,714.2475,700.0000,579.9805,677.0000,3.8596,0.0000
3.9191,718.2295,700.0000,583.9227,677.0000,3.9422,0.0000
3.9363,722.2605,700.0000,587.9211,677.0000,3.9984,0.0000
3.9526,726.1735,700.0000,591.7980,677.0000,3.8769,0.0000
3.9692,730.1355,700.0000,595.7305,677.0000,3.9325,0.0000
3.9861,734.1940,700.0000,599.7687,677.0000,4.0381,0.0000
4.0025,738.1104,700.0000,603.6578,677.0000,3.8892,0.0000
4.0195,742.1711,700.0000,607.7030,677.0000,4.0452,0.0000
4.0361,746.0895,700.0000,611.5983,677.0000,3.8953,0.0000
4.0534,750.0567,700.0000,615.5476,677.0000,3.9493,0.0000
4.0696,754.1204,700.0000,619.6012,677.0000,4.0536,0.0000
4.0861,758.1132,700.0000,623.5801,677.0000,3.9789,0.0000
4.1026,761.9874,700.0000,627.4341,677.0000,3.8540,0.0000
4.1193,765.9820,700.0000,631.4180,677.0000,3.9839,0.0000
4.1364,769.9774,700.0000,635.4035,677.0000,3.9855,0.0000
4.1529,773.9975,700.0000,639.4159,677.0000,4.0124,0.0000
4.1692,777.9226,700.0000,643.3277,677.0000,3.9118,0.0000
4.1859,781.9441,700.0000,647.3433,677.0000,4.0156,0.0000
4.2024,785.9184,700.0000,651.3088,677.0000,3.9655,0.0000
4.2194,790.0130,700.0000,655.4032,677.0000,4.0944,0.0000
4.2362,794.0363,700.0000,659.4211,677.0000,4.0179,0.0000
4.2527,797.8927,700.0000,663.2617,677.0000,3.8406,0.0000
4.2697,802.0130,700.0000,667.3850,677.0000,4.1233,0.0000
4.2859,805.9183,700.0000,671.2783,677.0000,3.8933,0.0000
4.3028,809.9679,700.0000,675.3263,677.0000,4.0480,0.0000
4.3192,813.8503,700.0000,679.1962,677.0000,3.8698,0.0000
4.3358,817.9008,700.0000,683.2463,677.0000,4.0502,0.0000
4.3523,821.8560,700.0000,687.1945,677.0000,3.9481,0.0000
4.3690,825.8596,700.0000,691.1947,677.0000,4.0002,0.0000
4.3856,829.8396,700.0000,695.1699,677.0000,3.9752,0.0000
4.4023,833.8440,700.0000,699.1714,677.0000,4.0015,0.0000
4.4193,837.8967,700.0000,703.2244,677.0000,4.0531,0.0000
4.4355,841.8299,700.0000,707.1498,677.0000,3.9253,0.0000
4.4523,845.8354,700.0000,711.1529,677.0000,4.0031,0.0000
4.4689,849.8412,700.0000,715.1563,677.0000,4.0035,0.0000
4.4856,853.8234,700.0000,719.1346,677.0000,3.9783,0.0000
4.5023,857.8299,700.0000,723.1390,677.0000,4.0044,0.0000
4.5190,861.8127,700.0000,727.1182,677.0000,3.9792,0.0000
4.5357,865.8197,700.0000,731.1235,677.0000,4.0053,0.0000
4.5522,869.8031,700.0000,735.1036,677.0000,3.9800,0.0000
4.5690,873.8347,700.0000,739.1352,677.0000,4.0317,0.0000
4.5856,877.8425,700.0000,743.1413,677.0000,4.0061,0.0000
4.6022,881.8266,700.0000,747.1221,677.0000,3.9808,0.0000
4.6189,885.8349,700.0000,751.1290,677.0000,4.0069,0.0000
4.6356,889.8195,700.0000,755.1105,677.0000,3.9815,0.0000
4.6522,893.8282,700.0000,759.1181,677.0000,4.0076,0.0000
4.6696,897.8372,700.0000,763.1259,677.0000,4.0078,0.0000
4.6857,901.8224,700.0000,767.1082,677.0000,3.9824,0.0000
4.7024,905.8317,700.0000,771.1166,677.0000,4.0084,0.0000
4.7190,909.8412,700.0000,775.1251,677.0000,4.0085,0.0000
4.7355,913.8269,700.0000,779.1082,677.0000,3.9831,0.0000
4.7522,917.8368,700.0000,783.1173,677.0000,4.0091,0.0000
4.7689,921.8228,700.0000,787.1009,677.0000,3.9836,0.0000
4.7856,925.8330,700.0000,791.1105,677.0000,4.0096,0.0000
4.8023,929.8434,700.0000,795.1202,677.0000,4.0097,0.0000
4.8191,933.8538,700.0000,799.1300,677.0000,4.0098,0.0000
4.8355,937.8404,700.0000,803.1143,677.0000,3.9843,0.0000
4.8524,941.8511,700.0000,807.1245,677.0000,4.0102,0.0000
4.8690,945.8620,700.0000,811.1348,677.0000,4.0103,0.0000
4.8857,949.8730,700.0000,815.1452,677.0000,4.0104,0.0000
4.9024,953.8600,700.0000,819.1301,677.0000,3.9849,0.0000
4.9195,957.8712,700.0000,823.1410,677.0000,4.0108,0.0000
4.9360,961.8825,700.0000,827.1519,677.0000,4.0109,0.0000
4.9524,965.8699,700.0000,831.1372,677.0000,3.9854,0.0000
4.9698,970.0254,700.0000,835.3024,677.0000,4.1652,0.0000
4.9858,973.8928,700.0000,839.1590,677.0000,3.8566,0.0000
5.0028,977.9765,700.0000,843.2474,677.0000,4.0883,0.0000
5.0193,981.9162,700.0000,847.1814,677.0000,3.9340,0.0000
5.0361,985.7622,700.0000,851.1699,677.0000,3.9885,0.0000
5.0525,989.4071,700.0000,855.0666,677.0000,3.8967,0.0000
5.0694,993.0046,700.0000,859.0302,677.0000,3.9636,0.0000
5.0861,996.3537,700.0000,862.8008,677.0000,3.7707,0.0000
5.1032,999.6035,700.0000,866.5411,677.0000,3.7403,0.0000
5.1188,1002.6832,700.0000,870.1487,677.0000,3.6076,0.0000
5.1356,1005.6545,700.0000,873.6883,677.0000,3.5396,0.0000
5.1523,1008.5201,700.0000,877.1536,677.0000,3.4653,0.0000
5.1689,1011.2674,700.0000,880.5187,677.0000,3.3651,0.0000
5.1857,1013.9012,700.0000,883.7817,677.0000,3.2630,0.0000
5.2027,1016.4263,700.0000,886.9418,677.0000,3.1601,0.0000
5.2193,1018.8470,700.0000,889.9987,677.0000,3.0569,0.0000
5.2365,1021.2343,700.0000,893.0441,677.0000,3.0455,0.0000
5.2524,1023.3798,700.0000,895.7872,677.0000,2.7431,0.0000
5.2696,1025.3784,700.0000,898.5666,677.0000,2.7794,0.0000
5.2863,1027.0948,700.0000,901.1522,677.0000,2.5856,0.0000
5.3027,1028.5445,700.0000,903.5254,677.0000,2.3731,0.0000
5.3192,1029.7965,700.0000,905.7834,677.0000,2.2580,0.0000
5.3358,1030.8381,700.0000,907.8843,677.0000,2.1009,0.0000
5.3523,1031.6672,700.0000,909.7970,677.0000,1.9127,0.0000
5.3691,1032.3037,700.0000,911.5520,677.0000,1.7550,0.0000
5.3858,1032.7430,700.0000,913.1051,677.0000,1.5530,0.0000
5.4022,1033.0004,700.0000,914.4783,677.0000,1.3732,0.0000
5.4194,1033.0829,700.0000,915.6791,677.0000,1.2008,0.0000
5.4357,1032.9962,700.0000,916.7002,677.0000,1.0211,0.0000
5.4529,1032.7375,700.0000,917.5613,677.0000,0.8612,0.0000
5.4701,1032.3263,700.0000,918.2300,677.0000,0.6686,0.0000
5.4858,1031.7894,700.0000,918.7129,677.0000,0.4829,0.0000
5.5029,1031.0780,700.0000,919.0484,677.0000,0.3355,0.0000
5.5190,1030.2711,700.0000,919.2143,677.0000,0.1659,0.0000
5.5364,1029.2883,700.0000,919.2248,677.0000,0.0105,0.0000
5.5528,1028.2187,700.0000,919.2248,677.0000,0.0000,0.0000
5.5692,1027.0087,700.0000,919.2248,677.0000,0.0000,0.0000
5.5865,1025.6829,700.0000,919.2248,677.0000,0.0000,0.0000
5.6040,1024.1535,700.0000,919.2248,677.0000,0.0000,0.0000
5.6190,1022.7125,700.0000,919.2248,677.0000,0.0000,0.0000
5.6358,1021.0783,700.0000,919.2248,677.0000,0.0000,0.0000
5.6533,1019.2703,700.0000,919.2248,677.0000,0.0000,0.0000
5.6693,1017.5005,700.0000,919.2248,677.0000,0.0000,0.0000
5.6858,1015.5868,700.0000,919.2248,677.0000,0.0000,0.0000
5.7028,1013.5628,700.0000,919.2248,677.0000,0.0000,0.0000
5.7195,1011.4422,700.0000,919.2248,677.0000,0.0000,0.0000
5.7357,1009.3213,700.0000,919.2248,677.0000,0.0000,0.0000
5.7524,1007.0861,700.0000,919.2248,677.0000,0.0000,0.0000
5.7699,1004.6931,700.0000,919.2248,677.0000,0.0000,0.0000
5.7867,1002.2850,700.0000,919.2248,677.0000,0.0000,0.0000
5.8029,999.8546,700.0000,919.2248,677.0000,0.0000,0.0000
5.8196,997.3461,700.0000,919.2248,677.0000,0.0000,0.0000
5.8369,994.7292,700.0000,919.2248,677.0000,0.0000,0.0000
5.8522,992.1974,700.0000,919.2248,677.0000,0.0000,0.0000
5.8690,989.4982,700.0000,919.2248,677.0000,0.0000,0.0000
5.8861,986.6944,700.0000,919.2248,677.0000,0.0000,0.0000
5.9025,983.9392,700.0000,919.2248,677.0000,0.0000,0.0000
5.9192,981.0838,700.0000,919.2248,677.0000,0.0000,0.0000
5.9361,978.1276,700.0000,919.2248,677.0000,0.0000,0.0000
5.9528,975.1777,700.0000,919.2248,677.0000,0.0000,0.0000
5.9693,972.2566,700.0000,919.2248,677.0000,0.0000,0.0000
5.9860,969.2216,700.0000,919.2248,677.0000,0.0000,0.0000
6.0027,966.1648,700.0000,919.2248,677.0000,0.0000,0.0000
6.0199,962.9376,700.0000,919.2248,677.0000,0.0000,0.0000
6.0359,959.8997,700.0000,919.2248,677.0000,0.0000,0.0000
6.0530,956.6745,700.0000,919.2248,677.0000,0.0000,0.0000
6.0689,953.5311,700.0000,919.2248,677.0000,0.0000,0.0000
6.0864,950.1992,700.0000,919.2248,677.0000,0.0000,0.0000
6.1025,946.9932,700.0000,919.2248,677.0000,0.0000,0.0000
6.1189,943.6984,700.0000,919.2248,677.0000,0.0000,0.0000
6.1362,940.2742,700.0000,919.2248,677.0000,0.0000,0.0000
6.1524,937.0041,700.0000,919.2248,677.0000,0.0000,0.0000
6.1691,933.6065,700.0000,919.2248,677.0000,0.0000,0.0000
6.1860,930.1629,700.0000,919.2248,677.0000,0.0000,0.0000
6.2025,926.7361,700.0000,919.2248,677.0000,0.0000,0.0000
6.2197,923.2235,700.0000,919.2248,677.0000,0.0000,0.0000
6.2362,919.7932,700.0000,919.2248,677.0000,0.0000,0.0000
6.2526,916.2786,700.0000,919.2248,677.0000,0.0000,0.0000
6.2692,912.7434,700.0000,919.2248,677.0000,0.0000,0.0000
6.2866,909.0601,700.0000,919.2248,677.0000,0.0000,0.0000
6.3027,905.6361,700.0000,919.2248,677.0000,0.0000,0.0000
6.3196,902.0226,700.0000,919.2248,677.0000,0.0000,0.0000
6.3361,898.4565,700.0000,919.2248,677.0000,0.0000,0.0000
6.3528,894.8305,700.0000,919.2248,677.0000,0.0000,0.0000
6.3698,891.0572,700.0000,919.2248,677.0000,0.0000,0.0000
6.3858,887.5532,700.0000,919.2248,677.0000,0.0000,0.0000
6.4023,883.8812,700.0000,919.2248,677.0000,0.0000,0.0000
6.4198,880.0844,700.0000,919.2248,677.0000,0.0000,0.0000
6.4360,876.4956,700.0000,919.2248,677.0000,0.0000,0.0000
6.4524,872.8053,700.0000,919.2248,677.0000,0.0000,0.0000
6.4691,869.0803,700.0000,919.2248,677.0000,0.0000,0.0000
6.4861,865.3434,700.0000,919.2248,677.0000,0.0000,0.0000
6.5026,861.6176,700.0000,919.2248,677.0000,0.0000,0.0000
6.5199,857.7005,700.0000,919.2248,677.0000,0.0000,0.0000
6.5362,854.0209,700.0000,919.2248,677.0000,0.0000,0.0000
6.5531,850.2184,700.0000,919.2248,677.0000,0.0000,0.0000
6.5699,846.4288,700.0000,919.2248,677.0000,0.0000,0.0000
6.5856,842.7666,700.0000,919.2248,677.0000,0.0000,0.0000
6.6026,838.9362,700.0000,919.2248,677.0000,0.0000,0.0000
6.6193,835.1430,700.0000,919.2248,677.0000,0.0000,0.0000
6.6358,831.3418,700.0000,919.2248,677.0000,0.0000,0.0000
6.6525,827.5098,700.0000,919.2248,677.0000,0.0000,0.0000
6.6691,823.6933,700.0000,919.2248,677.0000,0.0000,0.0000
6.6858,819.8467,700.0000,919.2248,677.0000,0.0000,0.0000
6.7023,815.9931,700.0000,919.2248,677.0000,0.0000,0.0000
6.7189,812.1561,700.0000,919.2248,677.0000,0.0000,0.0000
6.7360,808.1969,700.0000,919.0782,677.0000,-0.1466,0.0000
6.7529,804.3243,700.0000,918.4148,677.0000,-0.6634,0.0000
6.7691,800.5621,700.0000,917.3494,677.0000,-1.0654,0.0000
6.7858,796.6781,700.0000,915.8602,677.0000,-1.4892,0.0000
6.8030,792.6723,700.0000,913.9689,677.0000,-1.8913,0.0000
6.8198,788.8012,700.0000,911.8640,677.0000,-2.1049,0.0000
6.8364,784.9251,700.0000,909.5133,677.0000,-2.3507,0.0000
6.8525,781.1146,700.0000,907.0028,677.0000,-2.5105,0.0000
6.8690,777.2294,700.0000,904.2588,677.0000,-2.7441,0.0000
6.8858,773.3165,700.0000,901.3363,677.0000,-2.9225,0.0000
6.9031,769.2821,700.0000,898.1734,677.0000,-3.1629,0.0000
6.9198,765.3610,700.0000,894.9899,677.0000,-3.1835,0.0000
6.9359,761.5536,700.0000,891.8103,677.0000,-3.1796,0.0000
6.9525,757.6721,700.0000,888.4793,677.0000,-3.3311,0.0000
6.9698,753.5988,700.0000,884.8919,677.0000,-3.5874,0.0000
6.9861,749.7812,700.0000,881.4851,677.0000,-3.4068,0.0000
7.0025,745.8661,700.0000,877.9299,677.0000,-3.5553,0.0000
7.0196,741.8772,700.0000,874.2539,677.0000,-3.6760,0.0000
7.0362,738.0033,700.0000,870.6517,677.0000,-3.6022,0.0000
7.0530,733.9612,700.0000,866.8445,677.0000,-3.8072,0.0000
7.0700,729.9400,700.0000,863.0276,677.0000,-3.8169,0.0000
7.0861,726.1528,700.0000,859.4233,677.0000,-3.6042,0.0000
7.1024,722.2211,700.0000,855.6483,677.0000,-3.7750,0.0000
7.1193,718.2633,700.0000,851.8267,677.0000,-3.8216,0.0000
7.1361,714.2083,700.0000,847.8872,677.0000,-3.9395,0.0000
7.1524,710.3646,700.0000,844.1532,677.0000,-3.7340,0.0000
7.1690,706.4002,700.0000,840.2803,677.0000,-3.8729,0.0000
7.1861,702.4575,700.0000,836.4192,677.0000,-3.8611,0.0000
7.2025,698.4890,700.0000,832.5215,677.0000,-3.8977,0.0000
7.2192,694.5187,700.0000,828.6137,677.0000,-3.9078,0.0000
7.2364,690.4516,700.0000,824.5966,677.0000,-4.0171,0.0000
7.2525,686.5730,700.0000,820.7729,677.0000,-3.8237,0.0000
7.2697,682.5737,700.0000,816.8158,677.0000,-3.9570,0.0000
7.2861,678.6681,700.0000,812.9533,677.0000,-3.8625,0.0000
7.3025,674.6658,700.0000,808.9839,677.0000,-3.9694,0.0000
7.3194,670.6382,700.0000,804.9844,677.0000,-3.9995,0.0000
7.3358,666.7521,700.0000,801.1322,677.0000,-3.8522,0.0000
7.3524,662.7456,700.0000,797.1488,677.0000,-3.9833,0.0000
7.3694,658.8093,700.0000,793.2380,677.0000,-3.9109,0.0000
7.3865,654.6810,700.0000,789.1205,677.0000,-4.1175,0.0000
7.4024,650.8378,700.0000,785.3054,677.0000,-3.8151,0.0000
7.4194,646.8503,700.0000,781.3345,677.0000,-3.9709,0.0000
7.4366,642.7185,700.0000,777.2085,677.0000,-4.1260,0.0000
7.4526,638.8722,700.0000,773.3862,677.0000,-3.8223,0.0000
7.4693,634.9055,700.0000,769.4338,677.0000,-3.9524,0.0000
7.4863,630.8423,700.0000,765.3775,677.0000,-4.0563,0.0000
7.5024,626.9215,700.0000,761.4727,677.0000,-3.9048,0.0000
7.5199,622.8326,700.0000,757.3874,677.0000,-4.0853,0.0000
7.5368,618.8384,700.0000,753.4034,677.0000,-3.9840,0.0000
7.5526,614.9631,700.0000,749.5449,677.0000,-3.8585,0.0000
7.5693,610.9912,700.0000,745.5823,677.0000,-3.9626,0.0000
7.5865,606.8990,700.0000,741.4909,677.0000,-4.0915,0.0000
7.6027,602.9975,700.0000,737.6030,677.0000,-3.8878,0.0000
7.6192,599.0236,700.0000,733.6369,677.0000,-3.9661,0.0000
7.6358,595.0250,700.0000,729.6441,677.0000,-3.9928,0.0000
7.6530,590.9301,700.0000,725.5483,677.0000,-4.0958,0.0000
7.6698,586.9543,700.0000,721.5801,677.0000,-3.9681,0.0000
7.6863,583.0019,700.0000,717.6364,677.0000,-3.9438,0.0000
7.7027,579.0489,700.0000,713.6913,677.0000,-3.9451,0.0000
7.7193,575.0475,700.0000,709.6940,677.0000,-3.9972,0.0000
7.7368,570.9258,700.0000,705.5683,677.0000,-4.1258,0.0000
7.7532,566.9235,700.0000,701.5709,677.0000,-3.9974,0.0000
7.7698,562.9686,700.0000,697.6238,677.0000,-3.9471,0.0000
7.7858,559.0851,700.0000,693.7520,677.0000,-3.8718,0.0000
7.8024,555.1053,700.0000,689.7765,677.0000,-3.9755,0.0000
7.8197,551.0292,700.0000,685.6981,677.0000,-4.0784,0.0000
7.8364,547.0007,700.0000,681.6712,677.0000,-4.0269,0.0000
7.8524,543.1156,700.0000,677.7971,677.0000,-3.8741,0.0000
